ZIP,BKCLASS,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
71742,SM,20201231,158635,199605,ARKANSAS,21837.0,FBT BANK&MORTGAGE,FORDYCE,200 W. 4TH ST.,99991231,1028,19310106,177768,1028_20201231
62401,SM,20201231,5161594,6857988,ILLINOIS,766653.0,MIDLAND STATES BANK,EFFINGHAM,1201 NETWORK CTR. DR.,99991231,1040,18810101,6091335,1040_20201231
62056,NM,20201231,354180,417487,ILLINOIS,40399.0,BANK&TRUST CO,LITCHFIELD,401 N. MADISON ST.,99991231,1047,19020901,377089,1047_20201231
62288,N,20201231,181717,239312,ILLINOIS,33374.0,FIRST NB OF STEELEVILLE,STEELEVILLE,400 W. BROADWAY,99991231,1049,19021101,205939,1049_20201231
63125,SM,20201231,1731037,2273804,MISSOURI,218275.0,MIDWEST BANKCENTRE,LEMAY,2191 LEMAY FERRY RD.,99991231,1058,19060301,2055529,1058_20201231
65340,NM,20201231,771176,887649,MISSOURI,91499.0,WOOD&HUSTON BANK,MARSHALL,27 E N. ST,99991231,1060,18740212,796150,1060_20201231
63131,SM,20201231,1071833,1242688,MISSOURI,159586.0,CASS COMMERCIAL BANK,DES PERES,12412 POWERSCOURT DR.,99991231,1068,19060101,1083102,1068_20201231
63103,NM,20201231,524514,686706,MISSOURI,76533.0,JEFFERSON BANK&TRUST CO,SAINT LOUIS,2301 MARKET ST.,20220610,1071,18920101,610173,1071_20201231
63139,SM,20201231,464348,540147,MISSOURI,72794.0,LINDELL BANK&TRUST CO,ST. LOUIS,6900 CLAYTON AVE.,99991231,1073,19230101,467353,1073_20201231
65084,SM,20201231,225193,290084,MISSOURI,36507.0,BANK OF VERSAILLES,VERSAILLES,113 E. NEWTON ST.,99991231,1086,18820101,253577,1086_20201231
49829,NM,20201231,209710,253888,MICHIGAN,35451.0,UPPER PENINSULA STATE BANK,ESCANABA,430 N. LINCOLN RD.,99991231,1090,19020101,218437,1090_20201231
49837,NM,20201231,107593,124167,MICHIGAN,11481.0,BAYBANK,GLADSTONE,104 S. 10TH ST.,99991231,1092,19120701,112686,1092_20201231
49783,SM,20201231,293226,328036,MICHIGAN,32758.0,CENTRAL SAVINGS BANK,SAULT SAINTE MAR,511 BINGHAM AVE.,99991231,1095,19021202,295277,1095_20201231
55923,SM,20201231,71024,80072,MINNESOTA,8782.0,ROOT RIVER STATE BANK,CHATFIELD,"18 3RD ST, S. E.",99991231,1098,18561125,71290,1098_20201231
55964,SM,20201231,285152,332463,MINNESOTA,30865.0,PEOPLES STB OF PLAINVIEW,PLAINVIEW,100 4TH AVE. S.E.,99991231,1100,19250629,301598,1100_20201231
59101,SM,20201231,14217408,17587973,MONTANA,1967416.0,FIRST INTERSTATE BANK,BILLINGS,401 N. 31ST ST.,99991231,1105,19161009,15620557,1105_20201231
57382,NM,20201231,974352,1148987,SOUTH DAKOTA,114055.0,AMERICAN BANK&TRUST,WESSINGTON SPRIN,120 E. MAIN ST.,99991231,1117,18920101,1034932,1117_20201231
57212,SM,20201231,106533,122966,SOUTH DAKOTA,15489.0,CITIZENS STB OF ARLINGTON,ARLINGTON,128 MAIN ST,99991231,1118,19010828,107477,1118_20201231
57523,NM,20201231,398758,445272,SOUTH DAKOTA,44019.0,FIRST FIDELITY BANK,BURKE,745 MAIN ST.,99991231,1122,19050101,401253,1122_20201231
57029,SM,20201231,167438,202377,SOUTH DAKOTA,26419.0,MERCHANTS STATE BANK,FREEMAN,305 S. MAIN ST,99991231,1125,18990808,175958,1125_20201231
81050,SM,20201231,161694,181260,COLORADO,18346.0,COLORADO B&T CO OF LA JUNTA,LA JUNTA,301 COLORADO AVE.,99991231,1141,19070101,162914,1141_20201231
66213,NM,20201231,1138264,1376079,KANSAS,202343.0,BANK OF BLUE VALLEY,OVERLAND PARK,11935 RILEY ST.,99991231,1143,18710104,1173736,1143_20201231
67124,SM,20201231,423055,487422,KANSAS,58154.0,PEOPLES BANK,PRATT,222 S. MAIN ST.,99991231,1147,18870520,429268,1147_20201231
66603,NM,20201231,127418,150380,KANSAS,13617.0,FIDELITY STATE BANK&TRUST CO,TOPEKA,600 KANSAS AVE.,99991231,1150,19220429,136763,1150_20201231
68066,SM,20201231,90170,108190,NEBRASKA,7667.0,WAHOO STATE BANK,WAHOO,164 E 5TH ST.,99991231,1163,19320102,100523,1163_20201231
87401,NM,20201231,654347,772240,NEW MEXICO,76913.0,CITIZENS BANK,FARMINGTON,500 W. BROADWAY,99991231,1164,19050101,695326,1164_20201231
73762,NM,20201231,105084,118718,OKLAHOMA,12974.0,FIRST BANK OF OKARCHE,OKARCHE,203 OKLAHOMA AVE.,99991231,1165,18921028,105744,1165_20201231
82939,SM,20201231,226820,252005,WYOMING,23868.0,UINTA BANK,MOUNTAIN VIEW,695 PKWY. DR.,99991231,1167,19190916,228138,1167_20201231
82701,SM,20201231,148913,172520,WYOMING,23314.0,FIRST STB OF NEWCASTLE,NEWCASTLE,24 N. SUMNER AVE.,99991231,1168,19240822,149206,1168_20201231
82729,SM,20201231,202552,227266,WYOMING,24418.0,SUNDANCE STATE BANK,SUNDANCE,123 N. 2ND ST.,99991231,1169,18950101,202849,1169_20201231
78840,SM,20201231,431174,493481,TEXAS,45111.0,BANK&TRUST SSB,DEL RIO,1200 AVE. F,99991231,1184,19100101,448370,1184_20201231
78643,NM,20201231,209994,231761,TEXAS,21652.0,ARROWHEAD BANK,LLANO,108 W. SANDSTONE ST.,99991231,1198,19230316,210109,1198_20201231
75455,N,20201231,2287617,2741053,TEXAS,305926.0,GUARANTY BANK&TRUST N A,MOUNT PLEASANT,100 W. ARKANSAS ST.,99991231,1208,19130117,2435127,1208_20201231
75961,N,20201231,868751,1009718,TEXAS,95583.0,COMMERCIAL BANK OF TEXAS NA,NACOGDOCHES,215 E. MAIN ST.,99991231,1209,19011014,914135,1209_20201231
75225,SM,20201231,1107917,1344135,TEXAS,115707.0,VISTA BANK,DALLAS,5840 W. N.W. HWY.,99991231,1210,19120125,1228428,1210_20201231
79545,NM,20201231,178546,200969,TEXAS,22139.0,ROSCOE STATE BANK,ROSCOE,117 CYPRESS ST,99991231,1213,19061206,178830,1213_20201231
79081,NM,20201231,131071,148048,TEXAS,14233.0,FIRST STATE BANK,SPEARMAN,1 NE COURT ST.,99991231,1218,19170101,133814,1218_20201231
79095,SM,20201231,439201,499529,TEXAS,54050.0,WELLINGTON STATE BANK,WELLINGTON,1000 EIGHTH ST.,99991231,1219,19060101,445480,1219_20201231
90802,SM,20201231,7617626,9871778,CALIFORNIA,1143842.0,FARMERS&MERCHANTS BK LONG BE,LONG BEACH,302 PINE AVE.,99991231,1225,19071120,8727936,1225_20201231
83252,NM,20201231,262046,297748,IDAHO,29945.0,IRELAND BANK,MALAD CITY,33 BANNOCK ST.,99991231,1237,18921201,267803,1237_20201231
98815,NM,20201231,1719971,1994288,WASHINGTON,238678.0,CASHMERE VALLEY BANK,CASHMERE,117 APLETS WAY,99991231,1265,19320924,1755610,1265_20201231
99201,NM,20201231,8715105,9803057,WASHINGTON,778960.0,WASHINGTON TRUST BANK,SPOKANE,717 W SPRAGUE AVE.,99991231,1281,19021103,9024097,1281_20201231
71753,SM,20201231,1533413,1793266,ARKANSAS,191091.0,FARMERS BANK&TRUST CO,MAGNOLIA,200 E. MAIN ST.,99991231,1291,19060101,1602175,1291_20201231
72513,SM,20201231,483005,577809,ARKANSAS,56823.0,FNBC BANK,ASH FLAT,636 ASH FLAT DR.,99991231,1294,19120101,520986,1294_20201231
72936,NM,20201231,201504,243523,ARKANSAS,41451.0,FARMERS BANK,GREENWOOD,71 W. CTR. ST,99991231,1296,19070801,202072,1296_20201231
72301,SM,20201231,514782,691611,ARKANSAS,55459.0,EVOLVE BANK&TRUST,WEST MEMPHIS,301 SHOPPINGWAY BLVD.,99991231,1299,19250605,636152,1299_20201231
95240,NM,20201231,4069330,4553698,CALIFORNIA,429037.0,FARMERS&MERCHANTS BK CNTL CA,LODI,121 W. PINE ST.,99991231,1331,19160524,4124661,1331_20201231
67460,NM,20201231,588511,738355,KANSAS,76502.0,PEOPLES BANK&TRUST CO,MCPHERSON,101 S. MAIN ST.,99991231,1365,18981101,661853,1365_20201231
71457,NM,20201231,542723,647702,LOUISIANA,58957.0,BOM BANK,NATCHITOCHES,814 WASHINGTON ST.,99991231,1373,19031005,588745,1373_20201231
70788,NM,20201231,65538,73385,LOUISIANA,7730.0,BANK OF COMMERCE,WHITE CASTLE,32460  BOWIE ST.,99991231,1374,19270301,65655,1374_20201231
70764,NM,20201231,328894,378022,LOUISIANA,38551.0,CITIZENS BANK&TRUST CO,PLAQUEMINE,57910 MAIN ST.,99991231,1376,19160705,339471,1376_20201231
70722,NM,20201231,114641,139152,LOUISIANA,15379.0,FELICIANA BANK&TRUST CO,CLINTON,10926 PLANK RD.,99991231,1380,19040120,123773,1380_20201231
56083,NM,20201231,40206,45132,MINNESOTA,4816.0,RED ROCK BANK,SANBORN,100 S MAIN ST,99991231,1386,19011114,40316,1386_20201231
56162,NM,20201231,22860,27172,MINNESOTA,4204.0,ORMSBY STATE BANK,ORMSBY,513 MAIN ST,20210122,1388,19010701,22968,1388_20201231
55045,NM,20201231,322686,442475,MINNESOTA,51317.0,LAKE AREA BANK,LINDSTROM,12790 1ST AVE. N.,20221109,1390,19151022,391158,1390_20201231
55307,NM,20201231,53252,60221,MINNESOTA,6208.0,ARLINGTON STATE BANK,ARLINGTON,230 W. MAIN ST.,99991231,1391,18950604,54013,1391_20201231
55046,SM,20201231,2117422,2481849,MINNESOTA,299460.0,FRANDSEN BANK&TRUST,LONSDALE,116 CENTRAL ST. W.,99991231,1399,19010801,2182389,1399_20201231
56215,NM,20201231,51241,59806,MINNESOTA,7359.0,STATE BANK OF DANVERS,BENSON,2010 MINNESOTA AVE,99991231,1401,19020709,52447,1401_20201231
56222,NM,20201231,780727,934293,MINNESOTA,94906.0,CITIZENS ALLIANCE BANK,CLARA CITY,55 1ST ST. N.W.,99991231,1402,19020702,839387,1402_20201231
56343,NM,20201231,263849,310288,MINNESOTA,30101.0,KENSINGTON BANK,KENSINGTON,11 N. CENTRAL AVE.,99991231,1409,18980101,280188,1409_20201231
55324,NM,20201231,120834,133278,MINNESOTA,11932.0,PERENNIAL BANK,DARWIN,318 N 1ST ST.,99991231,1413,19140101,121346,1413_20201231
56470,SB,20201231,112957,135904,MINNESOTA,15454.0,NORTHWOODS BANK OF MINNESOTA,PARK RAPIDS,1200 E. 1ST ST.,99991231,1415,19190919,120450,1415_20201231
55037,N,20201231,263173,296132,MINNESOTA,31081.0,WOODLANDS NATIONAL BANK,HINCKLEY,122 MAIN ST.,99991231,1417,19081001,265051,1417_20201231
64098,NM,20201231,157360,171342,MISSOURI,13644.0,BANK OF WESTON,WESTON,18255 HWY. 45 N.,99991231,1418,18930321,157698,1418_20201231
63834,NM,20201231,646256,810817,MISSOURI,87975.0,FOCUS BANK,CHARLESTON,101 S. MAIN ST.,99991231,1426,19300101,722842,1426_20201231
65251,NM,20201231,60103,69626,MISSOURI,9470.0,UNITED SECURITY BANK,FULTON,2050 N BLUFF ST,99991231,1427,19300125,60156,1427_20201231
68869,SM,20201231,143769,167168,NEBRASKA,22738.0,TOWN&COUNTRY BANK,RAVENNA,423 GRAND AVE.,99991231,1434,19320101,144430,1434_20201231
68847,NM,20201231,817713,1141747,NEBRASKA,119157.0,EXCHANGE BANK,KEARNEY,3110 2ND AVE.,99991231,1435,19170409,1022590,1435_20201231
68817,NM,20201231,17837,19607,NEBRASKA,1752.0,ASHTON STATE BANK,ASHTON,295 CTR. AVE.,20221025,1436,19081202,17855,1436_20201231
68454,NM,20201231,78005,95779,NEBRASKA,14660.0,COUNTRYSIDE BANK,UNADILLA,379 MAIN ST.,99991231,1438,18920501,81119,1438_20201231
68022,NM,20201231,92460,113748,NEBRASKA,21095.0,AMERICAN INTERSTATE BANK,ELKHORN,3331 N 204TH ST.,99991231,1439,19150329,92653,1439_20201231
14080,NM,20201231,146580,161073,NEW YORK,13835.0,BANK OF HOLLAND,HOLLAND,12 S. MAIN ST.,99991231,1464,18931021,147238,1464_20201231
38006,SM,20201231,188060,212698,TENNESSEE,22572.0,BANK OF CROCKETT,BELLS,104 MAIN ST.,99991231,1468,18870422,190126,1468_20201231
37355,NM,20201231,106770,121837,TENNESSEE,13870.0,PEOPLES BANK&TRUST CO,MANCHESTER,1203 HILLSBORO BLVD.,99991231,1475,19050706,107967,1475_20201231
38459,NM,20201231,324123,363588,TENNESSEE,37010.0,BANK OF FRANKEWING,FRANKEWING,2324 HWY. 64 E.,99991231,1484,19201213,326578,1484_20201231
38401,SM,20201231,1608478,1800117,TENNESSEE,159930.0,FIRST FARMERS&MERCHANTS BANK,COLUMBIA,816 S. GARDEN ST.,99991231,1487,19090101,1640092,1487_20201231
78017,NM,20201231,126292,140644,TEXAS,14328.0,DILLEY STATE BANK,DILLEY,731 W. LEONA,20211015,1490,19070202,126316,1490_20201231
78061,NM,20201231,620531,716981,TEXAS,94334.0,SECURITY STATE BANK,PEARSALL,1000 N. OAK ST.,99991231,1497,19250101,622647,1497_20201231
54601,NM,20201231,347917,403491,WISCONSIN,34462.0,CITIZENS STB OF LA CROSSE,LA CROSSE,620 MAIN ST.,99991231,1513,19071209,369029,1513_20201231
71958,SM,20201231,616890,704546,ARKANSAS,74867.0,DIAMOND BANK,MURFREESBORO,319 E. MAIN ST.,99991231,1527,19041216,629679,1527_20201231
71923,SM,20201231,1383004,1680692,ARKANSAS,187554.0,SOUTHERN BCORP BANK,ARKADELPHIA,601 MAIN ST.,99991231,1528,18840301,1493138,1528_20201231
95202,NM,20201231,3532360,4310962,CALIFORNIA,624102.0,BANK OF STOCKTON,STOCKTON,301 E. MINER AVE.,99991231,1536,18670812,3686860,1536_20201231
50010,N,20201231,904495,1031155,IOWA,101017.0,FIRST NB AMES IOWA,AMES,405 5TH ST.,99991231,1545,19030522,930138,1545_20201231
52544,NM,20201231,153626,214232,IOWA,24337.0,IOWA TRUST&SAVINGS BANK,CENTERVILLE,200 N. 10TH ST.,99991231,1547,18960101,189895,1547_20201231
52043,SM,20201231,335128,389510,IOWA,37406.0,CENTRAL STATE BANK,ELKADER,102 N. MAIN ST.,99991231,1550,19311112,352104,1550_20201231
52761,SM,20201231,597230,705190,IOWA,80659.0,CBI BANK&TRUST,MUSCATINE,301 IOWA AVE,99991231,1552,19330613,624531,1552_20201231
51537,NM,20201231,260591,297260,IOWA,35838.0,SHELBY COUNTY STATE BANK,HARLAN,508 COURT ST.,99991231,1553,19090802,261422,1553_20201231
50044,NM,20201231,41998,46745,IOWA,3772.0,STATE BANK OF BUSSEY,BUSSEY,402 MERRILL ST.,99991231,1556,19310327,42973,1556_20201231
40033,NM,20201231,80912,97266,KENTUCKY,8755.0,PEOPLES BANK,LEBANON,265 OLD SPRINGFIELD RD.,99991231,1562,19100916,88511,1562_20201231
40071,NM,20201231,109637,126325,KENTUCKY,15197.0,PEOPLES BANK,TAYLORSVILLE,23 W. MAIN ST.,99991231,1566,19030203,111128,1566_20201231
48104,N,20201231,509,65338,MICHIGAN,62823.0,COMERICA B&T NA,ANN ARBOR,101 N. MAIN ST.,99991231,1596,19080229,2515,1596_20201231
55917,NM,20201231,90256,99996,MINNESOTA,8014.0,FARMERS&MERCHANTS STB BLOOMI,BLOOMING PRAIRIE,245 E. MAIN ST.,20210918,1599,19040507,91982,1599_20201231
55918,NM,20201231,72471,87281,MINNESOTA,14282.0,FIRST FARMERS&MERCHANTS STB,BROWNSDALE,106 W MAIN ST,99991231,1600,19080208,72999,1600_20201231
56601,NM,20201231,166608,189051,MINNESOTA,17070.0,SECURITY BANK USA,BEMIDJI,"1025 PAUL BUNYAN DRIVE, N.W.",99991231,1604,19100207,171981,1604_20201231
55330,NM,20201231,530694,583201,MINNESOTA,50570.0,BANK OF ELK RIVER,ELK RIVER,630 MAIN ST.,99991231,1607,18850101,532631,1607_20201231
55092,NM,20201231,179409,216202,MINNESOTA,35412.0,FIRST STATE BANK OF WYOMING,WYOMING,26741 FELTON,99991231,1609,19140604,180790,1609_20201231
55021,NM,20201231,239803,267715,MINNESOTA,25118.0,STATE BANK OF FARIBAULT,FARIBAULT,428 CENTRAL AVE.,99991231,1610,19191114,242597,1610_20201231
64633,NM,20201231,132320,165514,MISSOURI,19507.0,CARROLL CNTY TR CARROLLTON M,CARROLLTON,2 S. FOLGER,99991231,1611,19190101,146007,1611_20201231
64739,NM,20201231,52022,57279,MISSOURI,5247.0,SHERWOOD COMMUNITY BANK,CREIGHTON,202 D ST.,99991231,1612,19020606,52032,1612_20201231
65248,SM,20201231,231816,261688,MISSOURI,28499.0,EXCHANGE BANK OF MISSOURI,FAYETTE,101 S. CHURCH ST.,99991231,1616,19271119,233189,1616_20201231
63775,NM,20201231,2119620,2505848,MISSOURI,292511.0,BANK OF MISSOURI,PERRYVILLE,916 N. KINGS HWY.,99991231,1617,18911107,2212874,1617_20201231
64494,NM,20201231,35168,38453,MISSOURI,3181.0,FIRST SECURITY BANK,UNION STAR,108 N. 4TH ST.,99991231,1622,18900430,35272,1622_20201231
63501,NM,20201231,389253,454250,MISSOURI,55899.0,BANK OF KIRKSVILLE,KIRKSVILLE,214 S. FRANKLIN ST.,99991231,1635,19130101,398351,1635_20201231
65453,N,20201231,146025,158905,MISSOURI,12652.0,FIRST COMMUNITY NB,CUBA,407 N. FRANKLIN,99991231,1639,19060101,146253,1639_20201231
65203,SM,20201231,895811,1114150,MISSOURI,173077.0,PROVIDENCE BANK,COLUMBIA,3855 FORUM BLVD.,20210514,1643,18880708,941073,1643_20201231
65721,NM,20201231,299927,331835,MISSOURI,27022.0,OZARK BANK,OZARK,106-112 N. 2ND AVE.,99991231,1654,19060925,304813,1654_20201231
63369,NM,20201231,397598,498055,MISSOURI,65294.0,BANK OF OLD MONROE,OLD MONROE,2100 HWY. C,99991231,1655,19060919,432761,1655_20201231
29059,NM,20201231,367408,416975,SOUTH CAROLINA,48492.0,FARMERS&MERCHANTS BANK OF SC,HOLLY HILL,8624 OLD STATE ST.,99991231,1660,19120103,368483,1660_20201231
57049,NM,20201231,396221,633716,SOUTH DAKOTA,179600.0,1ST FINANCIAL BANK USA,DAKOTA DUNES,331 N. DAKOTA DUNES BLVD.,99991231,1673,19100101,454116,1673_20201231
57220,NM,20201231,36642,41764,SOUTH DAKOTA,5022.0,RICHLAND STATE BANK,BRUCE,602 1ST ST.,99991231,1675,19270101,36742,1675_20201231
57450,NM,20201231,865578,1100504,SOUTH DAKOTA,138868.0,PLAINS COMMERCE BANK,HOVEN,220 MAIN ST.,99991231,1678,19310716,961636,1678_20201231
57366,NM,20201231,219341,245523,SOUTH DAKOTA,22838.0,FARMERS STATE BANK,PARKSTON,103 W. MAIN ST.,99991231,1686,19190719,222685,1686_20201231
57315,NM,20201231,50533,59837,SOUTH DAKOTA,8883.0,COMMUNITY BANK,AVON,118 N MAIN ST,99991231,1687,19140101,50954,1687_20201231
37762,NM,20201231,63059,78620,TENNESSEE,9652.0,UBANK,JELLICO,1075 5TH ST.,99991231,1693,19180101,68968,1693_20201231
37148,NM,20201231,656427,760136,TENNESSEE,92475.0,FARMERS BANK,PORTLAND,120 VILLAGE DR.,99991231,1696,19120712,667661,1696_20201231
37879,NM,20201231,422225,468718,TENNESSEE,41843.0,FIRST CENTURY BANK,TAZEWELL,1780 N. BROAD ST.,99991231,1700,18991010,426875,1700_20201231
37327,NM,20201231,109122,119911,TENNESSEE,10411.0,MOUNTAIN VALLEY BANK,DUNLAP,17114 RANKIN AVE.,99991231,1705,19050101,109500,1705_20201231
37083,NM,20201231,867790,1014959,TENNESSEE,102721.0,CITIZENS BANK OF LAFAYETTE,LAFAYETTE,400 HWY. 52 BYPASS W.,99991231,1711,19090701,912238,1711_20201231
37097,NM,20201231,159944,191897,TENNESSEE,17203.0,BANK OF PERRY COUNTY,LOBELVILLE,33 S. MAIN ST.,99991231,1713,19050901,174694,1713_20201231
75701,SM,20201231,511939,754977,TEXAS,152459.0,CITIZENS 1ST BANK,TYLER,2001 E. S.E. LOOP 323,99991231,1715,19200424,602518,1715_20201231
79401,NM,20201231,331118,378444,TEXAS,36324.0,WESTERN BANK,LUBBOCK,1617 BROADWAY,99991231,1720,19090101,342120,1720_20201231
36744,NM,20201231,93081,102334,ALABAMA,9078.0,PEOPLES BANK OF GREENSBORO,GREENSBORO,1402 STATE ST.,99991231,1730,19040307,93256,1730_20201231
36272,NM,20201231,242944,279585,ALABAMA,34741.0,FARMERS&MERCHANTS BANK,PIEDMONT,112 E. LADIGA ST.,99991231,1735,19150412,244844,1735_20201231
36276,NM,20201231,94564,106694,ALABAMA,11648.0,FIRST BANK,WADLEY,312 MAIN ST.,99991231,1744,19071106,95046,1744_20201231
35677,NM,20201231,76113,97424,ALABAMA,20507.0,FARMERS&MERCHANTS BANK,WATERLOO,320 MAIN ST,99991231,1745,19140701,76916,1745_20201231
71655,NM,20201231,214040,250411,ARKANSAS,24971.0,UNION BANK&TRUST CO,MONTICELLO,102 W. MCCLOY,99991231,1753,18870401,225440,1753_20201231
72211,NM,20201231,262186,320575,ARKANSAS,29561.0,CENTRAL BANK,LITTLE ROCK,"1506 MARKET ST, # C180",99991231,1756,19120812,291014,1756_20201231
94596,NM,20201231,16346608,19142908,CALIFORNIA,2467161.0,MECHANICS BANK,WALNUT CREEK,1111 CIVIC DR.,99991231,1768,19050101,16675747,1768_20201231
81050,NM,20201231,104486,123315,COLORADO,17273.0,STATE BANK,LA JUNTA,124 COLORADO AVE,99991231,1778,18930116,106042,1778_20201231
81427,NM,20201231,135532,149500,COLORADO,13036.0,CITIZENS STATE BANK OF OURAY,OURAY,600 MAIN ST.,99991231,1779,19130820,136464,1779_20201231
80808,NM,20201231,258287,336634,COLORADO,34501.0,FARMERS STATE BANK OF CALHAN,CALHAN,1500 8TH ST.,99991231,1780,19160816,302133,1780_20201231
61078,NM,20201231,168338,192059,ILLINOIS,19623.0,FIRST STB SHANNON-POLO,SHANNON,1 S. LINN ST.,99991231,1781,19300114,172436,1781_20201231
61859,NM,20201231,202768,225779,ILLINOIS,19298.0,LONGVIEW BANK,OGDEN,102 S. E. AVE.,99991231,1786,18990901,206481,1786_20201231
62563,NM,20201231,98629,112587,ILLINOIS,13892.0,ROCHESTER STATE BANK,ROCHESTER,133 N. JOHN ST.,20210709,1787,19121011,98695,1787_20201231
61615,NM,20201231,319099,352940,ILLINOIS,32375.0,BETTER BANKS,PEORIA,10225 N. KNOXVILLE AVE.,99991231,1808,18980101,320565,1808_20201231
47944,NM,20201231,158031,202647,INDIANA,27061.0,FOWLER STATE BANK,FOWLER,300 E. 5TH ST.,99991231,1821,19311214,175586,1821_20201231
46928,SM,20201231,44279,51009,INDIANA,6056.0,FAIRMOUNT STATE BANK,FAIRMOUNT,101 N. MAIN ST.,99991231,1829,19021218,44953,1829_20201231
46112,NM,20201231,524790,609282,INDIANA,61302.0,STATE BANK,BROWNSBURG,900 E 56TH ST,99991231,1833,19101201,547980,1833_20201231
46777,NM,20201231,116344,129498,INDIANA,12030.0,OSSIAN STATE BANK,OSSIAN,102 N. JEFFERSON ST.,20210430,1837,19121019,117468,1837_20201231
46978,NM,20201231,134494,151161,INDIANA,15585.0,COMMUNITY STATE BANK,ROYAL CENTER,101 N CHICAGO ST,99991231,1839,19300522,135576,1839_20201231
47921,NM,20201231,132770,152722,INDIANA,16081.0,FARMERS&MERCHANTS BANK,BOSWELL,302 S. OLD US HWY. 41,99991231,1843,19030423,136641,1843_20201231
46750,NM,20201231,187913,220130,INDIANA,25456.0,BIPPUS STATE BANK,HUNTINGTON,150 HAUENSTEIN RD.,99991231,1847,19110623,194674,1847_20201231
47327,SM,20201231,169949,192228,INDIANA,21566.0,WAYNE BANK&TRUST CO,CAMBRIDGE CITY,145 W. MAIN ST.,99991231,1849,18820101,170662,1849_20201231
50616,NM,20201231,473923,564979,IOWA,60583.0,FIRST SECURITY BANK&TRUST CO,CHARLES CITY,809 CLARK ST.,99991231,1852,19030714,504396,1852_20201231
52172,SM,20201231,292151,341941,IOWA,38511.0,WAUKON STATE BANK,WAUKON,22 W. MAIN ST.,99991231,1857,18710101,303430,1857_20201231
50171,NM,20201231,40921,47241,IOWA,5923.0,MONTEZUMA STATE BANK,MONTEZUMA,101 S. 4TH ST.,99991231,1860,18910110,41318,1860_20201231
52641,NM,20201231,105063,128157,IOWA,21665.0,WAYLAND STATE BANK,MOUNT PLEASANT,301 S. MAIN ST.,99991231,1862,19320512,106492,1862_20201231
66524,NM,20201231,59160,75867,KANSAS,10099.0,KANSAS STB OVERBROOK KANSAS,OVERBROOK,400 MAPLE ST.,99991231,1865,18890101,65768,1865_20201231
67748,NM,20201231,117563,169548,KANSAS,25971.0,FARMERS STB OF OAKLEY KANSAS,OAKLEY,100 CTR. AVE.,99991231,1867,19070317,143577,1867_20201231
67484,NM,20201231,362460,431796,KANSAS,62558.0,BANK OF TESCOTT,TESCOTT,104 S MAIN ST,99991231,1868,18870101,369238,1868_20201231
67005,SM,20201231,437526,540484,KANSAS,68129.0,UNION STATE BANK,ARKANSAS CITY,127 S. SUMMIT ST.,99991231,1869,19081230,472355,1869_20201231
66101,NM,20201231,629794,760690,KANSAS,55520.0,BANK OF LABOR,KANSAS CITY,756 MINNESOTA AVE.,99991231,1874,19240902,705170,1874_20201231
21155,NM,20201231,575852,678404,MARYLAND,67846.0,FARMERS&MERCHANTS BANK,UPPERCO,15226 HANOVER PIKE,99991231,1895,19190101,610558,1895_20201231
56169,NM,20201231,279322,334762,MINNESOTA,37348.0,FIRST INDEPENDENT BANK,RUSSELL,300 FRONT ST.,99991231,1900,19030101,297414,1900_20201231
56080,NM,20201231,95479,106236,MINNESOTA,10381.0,ST CLAIR STATE BANK INC,SAINT CLAIR,100 MAIN ST. W.,99991231,1903,19070717,95855,1903_20201231
56088,SM,20201231,439991,507884,MINNESOTA,46080.0,PROFINIUM INC,TRUMAN,414 N. 5TH AVE. E.,99991231,1905,19160512,461804,1905_20201231
56176,NM,20201231,73188,81935,MINNESOTA,8037.0,TRIUMPH STATE BANK,TRIMONT,519 MAIN ST. E.,99991231,1906,19011001,73898,1906_20201231
56294,NM,20201231,134381,161262,MINNESOTA,25602.0,WANDA STATE BANK,WANDA,121 W MAIN,99991231,1908,19320601,135660,1908_20201231
55010,NM,20201231,204324,237382,MINNESOTA,32870.0,CASTLE ROCK BANK,CASTLE ROCK,27925 DANVILLE AVE.,99991231,1913,19160816,204512,1913_20201231
56176,NM,20201231,56303,68379,MINNESOTA,11002.0,FARMERS STB OF TRIMONT,TRIMONT,220 MAIN ST. W.,99991231,1929,19120101,57377,1929_20201231
